,eleicao,codmun,vencedor,vt_dir,vt_esq,qt_secoes,codmicro,codmeso,uf,regiao,lat,long,escala_idh,escala_dens
6930,2022,3128402,ESQUERDA,1787,3512,22,311264,3112,MG,SE,"-21,36266919","-43,04645668",MEDIA,MEDIA
6931,2018,3128501,DIREITA,567,488,6,311265,3112,MG,SE,"-21,7327203","-43,03895248",MEDIA,ALTA
6932,2018,3128501,ESQUERDA,561,662,7,311265,3112,MG,SE,"-21,7327203","-43,03895248",MEDIA,ALTA
6933,2022,3128501,ESQUERDA,1181,1512,14,311265,3112,MG,SE,"-21,7327203","-43,03895248",MEDIA,ALTA
6934,2018,3128600,DIREITA,1875,1379,16,310102,3101,MG,SE,"-17,7712999","-47,10107585",MEDIA,MUITO BAIXA
6935,2018,3128600,ESQUERDA,141,168,2,310102,3101,MG,SE,"-17,7712999","-47,10107585",MEDIA,MUITO BAIXA
6936,2022,3128600,DIREITA,1511,1193,11,310102,3101,MG,SE,"-17,7712999","-47,10107585",MEDIA,MUITO BAIXA
6937,2022,3128600,ESQUERDA,759,826,7,310102,3101,MG,SE,"-17,7712999","-47,10107585",MEDIA,MUITO BAIXA
6938,2018,3128709,DIREITA,14500,9481,99,311048,3110,MG,SE,"-21,30378146","-46,71353723",ALTA,MUITO ALTA
6939,2018,3128709,ESQUERDA,789,885,9,311048,3110,MG,SE,"-21,30378146","-46,71353723",ALTA,MUITO ALTA
6940,2022,3128709,DIREITA,7357,6309,48,311048,3110,MG,SE,"-21,30378146","-46,71353723",ALTA,MUITO ALTA
6941,2022,3128709,EMPATE,388,388,3,311048,3110,MG,SE,"-21,30378146","-46,71353723",ALTA,MUITO ALTA
6942,2022,3128709,ESQUERDA,6755,8103,60,311048,3110,MG,SE,"-21,30378146","-46,71353723",ALTA,MUITO ALTA
6943,2018,3128808,DIREITA,1150,1031,11,311264,3112,MG,SE,"-21,1442385","-42,80081731",MEDIA,ALTA
6944,2018,3128808,EMPATE,42,42,1,311264,3112,MG,SE,"-21,1442385","-42,80081731",MEDIA,ALTA
6945,2018,3128808,ESQUERDA,922,1178,12,311264,3112,MG,SE,"-21,1442385","-42,80081731",MEDIA,ALTA
6946,2022,3128808,DIREITA,63,60,1,311264,3112,MG,SE,"-21,1442385","-42,80081731",MEDIA,ALTA
6947,2022,3128808,ESQUERDA,1946,3039,24,311264,3112,MG,SE,"-21,1442385","-42,80081731",MEDIA,ALTA
6948,2018,3128907,DIREITA,2759,1529,22,310520,3105,MG,SE,"-18,83801922","-46,79726503",MEDIA,MEDIA
6949,2022,3128907,DIREITA,2100,1542,17,310520,3105,MG,SE,"-18,83801922","-46,79726503",MEDIA,MEDIA
6950,2022,3128907,ESQUERDA,756,854,7,310520,3105,MG,SE,"-18,83801922","-46,79726503",MEDIA,MEDIA
6951,2018,3129004,DIREITA,489,470,5,311264,3112,MG,SE,"-21,01067337","-42,71881247",MEDIA,MEDIA
6952,2018,3129004,ESQUERDA,1695,2350,20,311264,3112,MG,SE,"-21,01067337","-42,71881247",MEDIA,MEDIA
6953,2022,3129004,ESQUERDA,2162,3640,25,311264,3112,MG,SE,"-21,01067337","-42,71881247",MEDIA,MEDIA
6954,2018,3129103,DIREITA,879,726,13,310517,3105,MG,SE,"-19,21374844","-49,78627329",MEDIA,MUITO BAIXA
6955,2018,3129103,ESQUERDA,699,796,12,310517,3105,MG,SE,"-19,21374844","-49,78627329",MEDIA,MUITO BAIXA
6956,2022,3129103,DIREITA,1227,1095,11,310517,3105,MG,SE,"-19,21374844","-49,78627329",MEDIA,MUITO BAIXA
6957,2022,3129103,EMPATE,79,79,1,310517,3105,MG,SE,"-19,21374844","-49,78627329",MEDIA,MUITO BAIXA
6958,2022,3129103,ESQUERDA,528,575,5,310517,3105,MG,SE,"-19,21374844","-49,78627329",MEDIA,MUITO BAIXA
6959,2018,3129202,DIREITA,2008,1522,17,311053,3110,MG,SE,"-22,06474444","-45,54457663",MEDIA,ALTA
6960,2022,3129202,DIREITA,302,220,3,311053,3110,MG,SE,"-22,06474444","-45,54457663",MEDIA,ALTA
6961,2022,3129202,ESQUERDA,1565,2000,14,311053,3110,MG,SE,"-22,06474444","-45,54457663",MEDIA,ALTA
6962,2018,3129301,DIREITA,3119,1912,22,310840,3108,MG,SE,"-19,44027245","-42,21469251",MEDIA,ALTA
6963,2018,3129301,ESQUERDA,150,340,3,310840,3108,MG,SE,"-19,44027245","-42,21469251",MEDIA,ALTA
6964,2022,3129301,DIREITA,2943,2386,21,310840,3108,MG,SE,"-19,44027245","-42,21469251",MEDIA,ALTA
6965,2022,3129301,ESQUERDA,299,537,4,310840,3108,MG,SE,"-19,44027245","-42,21469251",MEDIA,ALTA
6966,2018,3129400,ESQUERDA,1003,2326,16,311159,3111,MG,SE,"-21,42947248","-43,96812384",MEDIA,BAIXA
6967,2022,3129400,ESQUERDA,1092,2794,16,311159,3111,MG,SE,"-21,42947248","-43,96812384",MEDIA,BAIXA
6968,2018,3129509,DIREITA,5143,3188,43,310523,3105,MG,SE,"-19,47511172","-46,53861142",ALTA,MUITO BAIXA
6969,2018,3129509,ESQUERDA,967,1384,14,310523,3105,MG,SE,"-19,47511172","-46,53861142",ALTA,MUITO BAIXA
6970,2022,3129509,DIREITA,3861,2904,31,310523,3105,MG,SE,"-19,47511172","-46,53861142",ALTA,MUITO BAIXA
6971,2022,3129509,ESQUERDA,2404,3380,26,310523,3105,MG,SE,"-19,47511172","-46,53861142",ALTA,MUITO BAIXA
6972,2018,3129608,ESQUERDA,787,2879,20,310206,3102,MG,SE,"-16,85987245","-44,91410684",MEDIA,MUITO BAIXA
6973,2022,3129608,ESQUERDA,1036,3327,21,310206,3102,MG,SE,"-16,85987245","-44,91410684",MEDIA,MUITO BAIXA
6974,2018,3129657,ESQUERDA,751,2585,20,310207,3102,MG,SE,"-15,66546665","-44,16770944",BAIXA,BAIXA
6975,2022,3129657,ESQUERDA,829,2913,21,310207,3102,MG,SE,"-15,66546665","-44,16770944",BAIXA,BAIXA
6976,2018,3129707,DIREITA,3976,2078,25,311047,3110,MG,SE,"-20,47015488","-47,13080349",ALTA,BAIXA
6977,2018,3129707,ESQUERDA,27,31,1,311047,3110,MG,SE,"-20,47015488","-47,13080349",ALTA,BAIXA
6978,2022,3129707,DIREITA,3701,2511,22,311047,3110,MG,SE,"-20,47015488","-47,13080349",ALTA,BAIXA
6979,2022,3129707,ESQUERDA,404,474,4,311047,3110,MG,SE,"-20,47015488","-47,13080349",ALTA,BAIXA
6980,2018,3129806,DIREITA,47635,32268,312,310730,3107,MG,SE,"-20,02803775","-44,05666464",ALTA,MUITO ALTA
6981,2018,3129806,ESQUERDA,525,559,5,310730,3107,MG,SE,"-20,02803775","-44,05666464",ALTA,MUITO ALTA
6982,2022,3129806,DIREITA,27247,24182,180,310730,3107,MG,SE,"-20,02803775","-44,05666464",ALTA,MUITO ALTA
6983,2022,3129806,EMPATE,709,709,5,310730,3107,MG,SE,"-20,02803775","-44,05666464",ALTA,MUITO ALTA
6984,2022,3129806,ESQUERDA,21305,23988,160,310730,3107,MG,SE,"-20,02803775","-44,05666464",ALTA,MUITO ALTA
6985,2018,3129905,DIREITA,1836,443,11,311051,3110,MG,SE,"-22,05705516","-46,43760328",MEDIA,ALTA
6986,2022,3129905,DIREITA,1885,747,11,311051,3110,MG,SE,"-22,05705516","-46,43760328",MEDIA,ALTA
6987,2018,3130002,DIREITA,889,684,7,310946,3109,MG,SE,"-21,14648501","-44,73846359",MEDIA,BAIXA
6988,2022,3130002,DIREITA,216,208,2,310946,3109,MG,SE,"-21,14648501","-44,73846359",MEDIA,BAIXA
6989,2022,3130002,ESQUERDA,727,807,7,310946,3109,MG,SE,"-21,14648501","-44,73846359",MEDIA,BAIXA
6990,2018,3130051,ESQUERDA,1259,3828,31,310203,3102,MG,SE,"-16,21401278","-44,9027768",MEDIA,BAIXA
6991,2022,3130051,ESQUERDA,1744,4406,32,310203,3102,MG,SE,"-16,21401278","-44,9027768",MEDIA,BAIXA
6992,2018,3130101,DIREITA,11611,7444,82,310730,3107,MG,SE,"-20,06990868","-44,30115788",MEDIA,MUITO ALTA
6993,2018,3130101,ESQUERDA,257,268,3,310730,3107,MG,SE,"-20,06990868","-44,30115788",MEDIA,MUITO ALTA
6994,2022,3130101,DIREITA,8481,6776,59,310730,3107,MG,SE,"-20,06990868","-44,30115788",MEDIA,MUITO ALTA
6995,2022,3130101,EMPATE,151,151,1,310730,3107,MG,SE,"-20,06990868","-44,30115788",MEDIA,MUITO ALTA
6996,2022,3130101,ESQUERDA,4120,4715,32,310730,3107,MG,SE,"-20,06990868","-44,30115788",MEDIA,MUITO ALTA
6997,2018,3130200,DIREITA,3164,1763,23,310943,3109,MG,SE,"-19,95388625","-44,70049513",MEDIA,ALTA
6998,2022,3130200,DIREITA,3318,2413,21,310943,3109,MG,SE,"-19,95388625","-44,70049513",MEDIA,ALTA
6999,2022,3130200,EMPATE,143,143,1,310943,3109,MG,SE,"-19,95388625","-44,70049513",MEDIA,ALTA
7000,2022,3130200,ESQUERDA,190,207,2,310943,3109,MG,SE,"-19,95388625","-44,70049513",MEDIA,ALTA
7001,2018,3130309,DIREITA,1611,1182,16,310942,3109,MG,SE,"-20,17607397","-45,70914011",ALTA,BAIXA
7002,2018,3130309,EMPATE,90,90,1,310942,3109,MG,SE,"-20,17607397","-45,70914011",ALTA,BAIXA
7003,2018,3130309,ESQUERDA,542,685,7,310942,3109,MG,SE,"-20,17607397","-45,70914011",ALTA,BAIXA
7004,2022,3130309,DIREITA,730,654,7,310942,3109,MG,SE,"-20,17607397","-45,70914011",ALTA,BAIXA
7005,2022,3130309,ESQUERDA,1545,2031,18,310942,3109,MG,SE,"-20,17607397","-45,70914011",ALTA,BAIXA
7006,2018,3130408,DIREITA,2334,1282,15,311157,3111,MG,SE,"-21,17206562","-44,92878297",ALTA,ALTA
7007,2022,3130408,DIREITA,537,484,4,311157,3111,MG,SE,"-21,17206562","-44,92878297",ALTA,ALTA
7008,2022,3130408,ESQUERDA,1514,1776,12,311157,3111,MG,SE,"-21,17206562","-44,92878297",ALTA,ALTA
7009,2018,3130507,DIREITA,2956,2546,21,311050,3110,MG,SE,"-20,94038902","-45,82846362",MEDIA,MEDIA
7010,2018,3130507,ESQUERDA,516,592,4,311050,3110,MG,SE,"-20,94038902","-45,82846362",MEDIA,MEDIA
7011,2022,3130507,DIREITA,1161,1057,8,311050,3110,MG,SE,"-20,94038902","-45,82846362",MEDIA,MEDIA
7012,2022,3130507,EMPATE,151,151,1,311050,3110,MG,SE,"-20,94038902","-45,82846362",MEDIA,MEDIA
7013,2022,3130507,ESQUERDA,2456,2760,17,311050,3110,MG,SE,"-20,94038902","-45,82846362",MEDIA,MEDIA
7014,2018,3130556,DIREITA,58,49,1,310840,3108,MG,SE,"-19,59587564","-41,96248076",BAIXA,ALTA
7015,2018,3130556,ESQUERDA,1448,2070,18,310840,3108,MG,SE,"-19,59587564","-41,96248076",BAIXA,ALTA
7016,2022,3130556,DIREITA,91,88,1,310840,3108,MG,SE,"-19,59587564","-41,96248076",BAIXA,ALTA
7017,2022,3130556,ESQUERDA,1707,2378,19,310840,3108,MG,SE,"-19,59587564","-41,96248076",BAIXA,ALTA
7018,2018,3130606,DIREITA,2985,1593,17,311051,3110,MG,SE,"-22,32148713","-46,3338014",MEDIA,ALTA
7019,2022,3130606,DIREITA,2888,2182,17,311051,3110,MG,SE,"-22,32148713","-46,3338014",MEDIA,ALTA
7020,2018,3130655,DIREITA,754,398,7,310205,3102,MG,SE,"-15,49238471","-42,20358482",MEDIA,MUITO BAIXA
7021,2018,3130655,ESQUERDA,810,1501,16,310205,3102,MG,SE,"-15,49238471","-42,20358482",MEDIA,MUITO BAIXA
7022,2022,3130655,DIREITA,911,534,6,310205,3102,MG,SE,"-15,49238471","-42,20358482",MEDIA,MUITO BAIXA
7023,2022,3130655,ESQUERDA,935,1897,14,310205,3102,MG,SE,"-15,49238471","-42,20358482",MEDIA,MUITO BAIXA
7024,2018,3130705,DIREITA,658,579,6,310518,3105,MG,SE,"-19,04249493","-47,91799232",MEDIA,MUITO BAIXA
7025,2018,3130705,ESQUERDA,843,988,9,310518,3105,MG,SE,"-19,04249493","-47,91799232",MEDIA,MUITO BAIXA
7026,2022,3130705,DIREITA,109,91,1,310518,3105,MG,SE,"-19,04249493","-47,91799232",MEDIA,MUITO BAIXA
7027,2022,3130705,ESQUERDA,1647,2000,15,310518,3105,MG,SE,"-19,04249493","-47,91799232",MEDIA,MUITO BAIXA
7028,2018,3130804,DIREITA,1033,837,8,311157,3111,MG,SE,"-21,40371681","-44,92242264",MEDIA,MUITO BAIXA
7029,2022,3130804,ESQUERDA,847,1209,10,311157,3111,MG,SE,"-21,40371681","-44,92242264",MEDIA,MUITO BAIXA
7030,2018,3130903,DIREITA,6824,3683,63,310840,3108,MG,SE,"-19,55011472","-42,12193093",MEDIA,MEDIA
7031,2018,3130903,ESQUERDA,829,1070,12,310840,3108,MG,SE,"-19,55011472","-42,12193093",MEDIA,MEDIA
7032,2022,3130903,DIREITA,5786,3680,47,310840,3108,MG,SE,"-19,55011472","-42,12193093",MEDIA,MEDIA
7033,2022,3130903,EMPATE,161,161,2,310840,3108,MG,SE,"-19,55011472","-42,12193093",MEDIA,MEDIA
7034,2022,3130903,ESQUERDA,2172,2923,26,310840,3108,MG,SE,"-19,55011472","-42,12193093",MEDIA,MEDIA
7035,2018,3131000,DIREITA,2094,1413,16,310727,3107,MG,SE,"-19,49236739","-44,39094553",ALTA,MEDIA
7036,2022,3131000,DIREITA,747,671,5,310727,3107,MG,SE,"-19,49236739","-44,39094553",ALTA,MEDIA
7037,2022,3131000,ESQUERDA,1431,1685,12,310727,3107,MG,SE,"-19,49236739","-44,39094553",ALTA,MEDIA
7038,2018,3131109,DIREITA,522,452,5,310625,3106,MG,SE,"-18,73144053","-44,36626177",MEDIA,BAIXA
7039,2018,3131109,ESQUERDA,1225,1631,16,310625,3106,MG,SE,"-18,73144053","-44,36626177",MEDIA,BAIXA
7040,2022,3131109,ESQUERDA,1837,2775,22,310625,3106,MG,SE,"-18,73144053","-44,36626177",MEDIA,BAIXA
7041,2018,3131158,DIREITA,5038,3662,40,310840,3108,MG,SE,"-19,41325083","-42,41816567",MEDIA,MUITO ALTA
7042,2018,3131158,ESQUERDA,137,163,2,310840,3108,MG,SE,"-19,41325083","-42,41816567",MEDIA,MUITO ALTA
7043,2022,3131158,DIREITA,2821,2442,22,310840,3108,MG,SE,"-19,41325083","-42,41816567",MEDIA,MUITO ALTA
7044,2022,3131158,EMPATE,368,368,3,310840,3108,MG,SE,"-19,41325083","-42,41816567",MEDIA,MUITO ALTA
7045,2022,3131158,ESQUERDA,1824,2068,17,310840,3108,MG,SE,"-19,41325083","-42,41816567",MEDIA,MUITO ALTA
7046,2018,3131208,DIREITA,5070,3643,41,310841,3108,MG,SE,"-19,80033595","-41,71735332",MEDIA,ALTA
7047,2018,3131208,ESQUERDA,197,380,4,310841,3108,MG,SE,"-19,80033595","-41,71735332",MEDIA,ALTA
7048,2022,3131208,DIREITA,3777,3276,30,310841,3108,MG,SE,"-19,80033595","-41,71735332",MEDIA,ALTA
7049,2022,3131208,EMPATE,173,173,2,310841,3108,MG,SE,"-19,80033595","-41,71735332",MEDIA,ALTA
7050,2022,3131208,ESQUERDA,1712,2162,18,310841,3108,MG,SE,"-19,80033595","-41,71735332",MEDIA,ALTA
7051,2018,3131307,DIREITA,91851,32082,538,310839,3108,MG,SE,"-19,4810321","-42,52035111",ALTA,MUITO ALTA
7052,2022,3131307,DIREITA,89030,47691,541,310839,3108,MG,SE,"-19,4810321","-42,52035111",ALTA,MUITO ALTA
7053,2018,3131406,ESQUERDA,871,1281,12,310517,3105,MG,SE,"-18,69488031","-49,94577321",MEDIA,MUITO BAIXA
7054,2022,3131406,ESQUERDA,1063,1687,11,310517,3105,MG,SE,"-18,69488031","-49,94577321",MEDIA,MUITO BAIXA
7055,2018,3131505,DIREITA,3763,1802,24,311052,3110,MG,SE,"-22,09952051","-46,19082923",MEDIA,MEDIA
7056,2022,3131505,DIREITA,3446,2790,24,311052,3110,MG,SE,"-22,09952051","-46,19082923",MEDIA,MEDIA
7057,2018,3131604,DIREITA,2525,1658,17,310519,3105,MG,SE,"-18,98185835","-47,46299142",MEDIA,MEDIA
7058,2022,3131604,DIREITA,2367,1829,15,310519,3105,MG,SE,"-18,98185835","-47,46299142",MEDIA,MEDIA
7059,2022,3131604,ESQUERDA,367,408,3,310519,3105,MG,SE,"-18,98185835","-47,46299142",MEDIA,MEDIA
7060,2018,3131703,DIREITA,32446,21147,229,310731,3107,MG,SE,"-19,63816949","-43,22395162",ALTA,MUITO ALTA
7061,2018,3131703,ESQUERDA,2690,4082,35,310731,3107,MG,SE,"-19,63816949","-43,22395162",ALTA,MUITO ALTA
7062,2022,3131703,DIREITA,11483,9936,84,310731,3107,MG,SE,"-19,63816949","-43,22395162",ALTA,MUITO ALTA
7063,2022,3131703,EMPATE,361,361,3,310731,3107,MG,SE,"-19,63816949","-43,22395162",ALTA,MUITO ALTA
7064,2022,3131703,ESQUERDA,21084,28005,189,310731,3107,MG,SE,"-19,63816949","-43,22395162",ALTA,MUITO ALTA
7065,2018,3131802,DIREITA,2595,1662,22,310838,3108,MG,SE,"-18,55679928","-41,23318272",MEDIA,ALTA
7066,2018,3131802,ESQUERDA,455,646,6,310838,3108,MG,SE,"-18,55679928","-41,23318272",MEDIA,ALTA
7067,2022,3131802,DIREITA,1689,1408,13,310838,3108,MG,SE,"-18,55679928","-41,23318272",MEDIA,ALTA
7068,2022,3131802,EMPATE,108,108,1,310838,3108,MG,SE,"-18,55679928","-41,23318272",MEDIA,ALTA
7069,2022,3131802,ESQUERDA,1141,1638,16,310838,3108,MG,SE,"-18,55679928","-41,23318272",MEDIA,ALTA
7070,2018,3131901,DIREITA,15510,9954,114,310733,3107,MG,SE,"-20,25417651","-43,80214298",ALTA,MUITO ALTA
7071,2018,3131901,ESQUERDA,855,1042,10,310733,3107,MG,SE,"-20,25417651","-43,80214298",ALTA,MUITO ALTA
7072,2022,3131901,DIREITA,3228,2809,25,310733,3107,MG,SE,"-20,25417651","-43,80214298",ALTA,MUITO ALTA
7073,2022,3131901,EMPATE,29,29,1,310733,3107,MG,SE,"-20,25417651","-43,80214298",ALTA,MUITO ALTA
7074,2022,3131901,ESQUERDA,11576,15093,104,310733,3107,MG,SE,"-20,25417651","-43,80214298",ALTA,MUITO ALTA
7075,2018,3132008,ESQUERDA,593,2049,25,310208,3102,MG,SE,"-17,06443518","-43,31040219",MEDIA,MUITO BAIXA
7076,2022,3132008,ESQUERDA,666,2644,23,310208,3102,MG,SE,"-17,06443518","-43,31040219",MEDIA,MUITO BAIXA
7077,2018,3132107,DIREITA,174,139,2,310203,3102,MG,SE,"-15,10264186","-44,0931858",MEDIA,BAIXA
7078,2018,3132107,ESQUERDA,2270,5294,45,310203,3102,MG,SE,"-15,10264186","-44,0931858",MEDIA,BAIXA
7079,2022,3132107,ESQUERDA,2638,6405,48,310203,3102,MG,SE,"-15,10264186","-44,0931858",MEDIA,BAIXA
7080,2018,3132206,DIREITA,3866,2270,40,310732,3107,MG,SE,"-20,39067822","-44,48677796",MEDIA,MEDIA
7081,2018,3132206,ESQUERDA,276,372,5,310732,3107,MG,SE,"-20,39067822","-44,48677796",MEDIA,MEDIA
7082,2022,3132206,DIREITA,3836,2988,34,310732,3107,MG,SE,"-20,39067822","-44,48677796",MEDIA,MEDIA
7083,2022,3132206,ESQUERDA,705,861,9,310732,3107,MG,SE,"-20,39067822","-44,48677796",MEDIA,MEDIA
7084,2018,3132305,ESQUERDA,1818,3126,29,310415,3104,MG,SE,"-17,40423164","-41,67322957",BAIXA,MEDIA
7085,2022,3132305,ESQUERDA,1852,4041,29,310415,3104,MG,SE,"-17,40423164","-41,67322957",BAIXA,MEDIA
7086,2018,3132404,DIREITA,39358,11265,210,311056,3110,MG,SE,"-22,43060057","-45,4645825",ALTA,MUITO ALTA
7087,2018,3132404,ESQUERDA,60,65,2,311056,3110,MG,SE,"-22,43060057","-45,4645825",ALTA,MUITO ALTA
7088,2022,3132404,DIREITA,36611,19299,218,311056,3110,MG,SE,"-22,43060057","-45,4645825",ALTA,MUITO ALTA
7089,2018,3132503,DIREITA,1803,1606,17,310311,3103,MG,SE,"-17,85851733","-42,84915776",MEDIA,BAIXA
7090,2018,3132503,ESQUERDA,4264,6935,60,310311,3103,MG,SE,"-17,85851733","-42,84915776",MEDIA,BAIXA
7091,2022,3132503,DIREITA,279,256,2,310311,3103,MG,SE,"-17,85851733","-42,84915776",MEDIA,BAIXA
7092,2022,3132503,ESQUERDA,6690,11400,81,310311,3103,MG,SE,"-17,85851733","-42,84915776",MEDIA,BAIXA
7093,2018,3132602,DIREITA,262,254,3,311266,3112,MG,SE,"-21,41945562","-42,81859336",MEDIA,ALTA
7094,2018,3132602,ESQUERDA,888,1068,10,311266,3112,MG,SE,"-21,41945562","-42,81859336",MEDIA,ALTA
7095,2022,3132602,ESQUERDA,1099,1722,13,311266,3112,MG,SE,"-21,41945562","-42,81859336",MEDIA,ALTA
7096,2018,3132701,DIREITA,424,382,4,310837,3108,MG,SE,"-18,03432996","-41,68226738",MEDIA,BAIXA
7097,2018,3132701,ESQUERDA,3178,5993,60,310837,3108,MG,SE,"-18,03432996","-41,68226738",MEDIA,BAIXA
7098,2022,3132701,ESQUERDA,3862,8030,64,310837,3108,MG,SE,"-18,03432996","-41,68226738",MEDIA,BAIXA
7099,2018,3132800,DIREITA,102,101,1,310728,3107,MG,SE,"-19,42096347","-43,3228953",MEDIA,MUITO BAIXA
7100,2018,3132800,ESQUERDA,538,724,8,310728,3107,MG,SE,"-19,42096347","-43,3228953",MEDIA,MUITO BAIXA
7101,2022,3132800,ESQUERDA,610,1320,10,310728,3107,MG,SE,"-19,42096347","-43,3228953",MEDIA,MUITO BAIXA
7102,2018,3132909,DIREITA,3737,2146,26,311048,3110,MG,SE,"-21,07844336","-47,04746778",MEDIA,ALTA
7103,2022,3132909,DIREITA,2607,1913,18,311048,3110,MG,SE,"-21,07844336","-47,04746778",MEDIA,ALTA
7104,2022,3132909,EMPATE,129,129,1,311048,3110,MG,SE,"-21,07844336","-47,04746778",MEDIA,ALTA
7105,2022,3132909,ESQUERDA,989,1154,8,311048,3110,MG,SE,"-21,07844336","-47,04746778",MEDIA,ALTA
7106,2018,3133006,DIREITA,5533,2092,34,311054,3110,MG,SE,"-22,28512697","-44,8682875",ALTA,MEDIA
7107,2018,3133006,ESQUERDA,61,81,1,311054,3110,MG,SE,"-22,28512697","-44,8682875",ALTA,MEDIA
7108,2022,3133006,DIREITA,5212,3209,30,311054,3110,MG,SE,"-22,28512697","-44,8682875",ALTA,MEDIA
7109,2022,3133006,EMPATE,135,135,1,311054,3110,MG,SE,"-22,28512697","-44,8682875",ALTA,MEDIA
7110,2022,3133006,ESQUERDA,308,318,3,311054,3110,MG,SE,"-22,28512697","-44,8682875",ALTA,MEDIA
7111,2018,3133105,DIREITA,5428,2901,32,311054,3110,MG,SE,"-22,29507965","-44,9359219",ALTA,MUITO ALTA
7112,2022,3133105,DIREITA,4817,4000,31,311054,3110,MG,SE,"-22,29507965","-44,9359219",ALTA,MUITO ALTA
7113,2022,3133105,ESQUERDA,404,431,3,311054,3110,MG,SE,"-22,29507965","-44,9359219",ALTA,MUITO ALTA
7114,2018,3133204,DIREITA,1384,1175,13,310837,3108,MG,SE,"-19,17168893","-41,86493184",MEDIA,MEDIA
7115,2018,3133204,EMPATE,156,156,2,310837,3108,MG,SE,"-19,17168893","-41,86493184",MEDIA,MEDIA
7116,2018,3133204,ESQUERDA,1475,1760,19,310837,3108,MG,SE,"-19,17168893","-41,86493184",MEDIA,MEDIA
7117,2022,3133204,DIREITA,382,363,4,310837,3108,MG,SE,"-19,17168893","-41,86493184",MEDIA,MEDIA
7118,2022,3133204,EMPATE,82,82,1,310837,3108,MG,SE,"-19,17168893","-41,86493184",MEDIA,MEDIA
7119,2022,3133204,ESQUERDA,2476,3313,28,310837,3108,MG,SE,"-19,17168893","-41,86493184",MEDIA,MEDIA
7120,2018,3133303,DIREITA,1343,1131,14,310313,3103,MG,SE,"-16,55952592","-41,49897698",MEDIA,MEDIA
7121,2018,3133303,ESQUERDA,3142,3879,40,310313,3103,MG,SE,"-16,55952592","-41,49897698",MEDIA,MEDIA
7122,2022,3133303,DIREITA,232,214,2,310313,3103,MG,SE,"-16,55952592","-41,49897698",MEDIA,MEDIA
7123,2022,3133303,ESQUERDA,4365,6479,51,310313,3103,MG,SE,"-16,55952592","-41,49897698",MEDIA,MEDIA
7124,2018,3133402,DIREITA,4265,2635,31,310521,3105,MG,SE,"-19,90329583","-49,36982104",ALTA,MUITO BAIXA
7125,2018,3133402,ESQUERDA,54,62,1,310521,3105,MG,SE,"-19,90329583","-49,36982104",ALTA,MUITO BAIXA
7126,2022,3133402,DIREITA,3648,2972,28,310521,3105,MG,SE,"-19,90329583","-49,36982104",ALTA,MUITO BAIXA
7127,2022,3133402,ESQUERDA,578,627,5,310521,3105,MG,SE,"-19,90329583","-49,36982104",ALTA,MUITO BAIXA
7128,2018,3133501,DIREITA,5815,4121,55,310944,3109,MG,SE,"-20,4728899","-45,12467989",ALTA,MEDIA
7129,2018,3133501,EMPATE,108,108,1,310944,3109,MG,SE,"-20,4728899","-45,12467989",ALTA,MEDIA
7130,2018,3133501,ESQUERDA,639,797,10,310944,3109,MG,SE,"-20,4728899","-45,12467989",ALTA,MEDIA
7131,2022,3133501,DIREITA,2130,1716,20,310944,3109,MG,SE,"-20,4728899","-45,12467989",ALTA,MEDIA
7132,2022,3133501,ESQUERDA,4389,5870,49,310944,3109,MG,SE,"-20,4728899","-45,12467989",ALTA,MEDIA
7133,2018,3133600,DIREITA,3923,1259,19,311052,3110,MG,SE,"-22,76974039","-46,21955686",ALTA,MUITO ALTA
7134,2022,3133600,DIREITA,3884,2321,21,311052,3110,MG,SE,"-22,76974039","-46,21955686",ALTA,MUITO ALTA
7135,2022,3133600,ESQUERDA,145,154,1,311052,3110,MG,SE,"-22,76974039","-46,21955686",ALTA,MUITO ALTA
7136,2018,3133709,DIREITA,4524,1709,28,310732,3107,MG,SE,"-20,19864236","-44,42916361",MEDIA,ALTA
7137,2018,3133709,ESQUERDA,75,96,1,310732,3107,MG,SE,"-20,19864236","-44,42916361",MEDIA,ALTA
7138,2022,3133709,DIREITA,4518,2852,30,310732,3107,MG,SE,"-20,19864236","-44,42916361",MEDIA,ALTA
7139,2022,3133709,ESQUERDA,297,373,3,310732,3107,MG,SE,"-20,19864236","-44,42916361",MEDIA,ALTA
7140,2018,3133758,DIREITA,5488,2663,35,311047,3110,MG,SE,"-20,73818939","-46,75295378",ALTA,MUITO ALTA
7141,2022,3133758,DIREITA,5192,3648,34,311047,3110,MG,SE,"-20,73818939","-46,75295378",ALTA,MUITO ALTA
7142,2022,3133758,EMPATE,74,74,1,311047,3110,MG,SE,"-20,73818939","-46,75295378",ALTA,MUITO ALTA
7143,2018,3133808,DIREITA,37146,10993,208,310943,3109,MG,SE,"-20,07443559","-44,57827658",ALTA,MUITO ALTA
7144,2022,3133808,DIREITA,36399,18070,221,310943,3109,MG,SE,"-20,07443559","-44,57827658",ALTA,MUITO ALTA
7145,2022,3133808,ESQUERDA,586,612,6,310943,3109,MG,SE,"-20,07443559","-44,57827658",ALTA,MUITO ALTA
7146,2018,3133907,DIREITA,227,190,2,310734,3107,MG,SE,"-20,67472747","-43,60432235",MEDIA,BAIXA
7147,2018,3133907,ESQUERDA,1337,1936,16,310734,3107,MG,SE,"-20,67472747","-43,60432235",MEDIA,BAIXA
