,codra,pais,mes,ano,diasem,conexoes,dispositivos
30180,16,Italy,02,2021,ter,248,6
30181,16,Italy,03,2021,dom,14,4
30182,16,Italy,03,2021,qua,66,6
30183,16,Italy,03,2021,qui,95,3
30184,16,Italy,03,2021,sab,11,4
30185,16,Italy,03,2021,seg,87,8
30186,16,Italy,03,2021,sex,6,3
30187,16,Italy,03,2021,ter,39,4
30188,16,Italy,04,2020,qui,4,1
30189,16,Italy,04,2021,dom,72,4
30190,16,Italy,04,2021,qui,1,1
30191,16,Italy,04,2021,sab,114,6
30192,16,Italy,04,2021,seg,7,5
30193,16,Italy,04,2021,sex,5,4
30194,16,Italy,04,2021,ter,32,5
30195,16,Italy,05,2020,dom,120,9
30196,16,Italy,05,2020,qua,128,11
30197,16,Italy,05,2020,qui,136,11
30198,16,Italy,05,2020,sab,147,8
30199,16,Italy,05,2020,seg,128,10
30200,16,Italy,05,2020,sex,120,11
30201,16,Italy,05,2020,ter,116,8
30202,16,Italy,05,2021,dom,131,4
30203,16,Italy,05,2021,qua,204,6
30204,16,Italy,05,2021,qui,204,7
30205,16,Italy,05,2021,sab,175,4
30206,16,Italy,05,2021,seg,58,2
30207,16,Italy,05,2021,sex,168,5
30208,16,Italy,05,2021,ter,9,2
30209,16,Italy,06,2020,dom,80,6
30210,16,Italy,06,2020,qua,98,5
30211,16,Italy,06,2020,qui,86,6
30212,16,Italy,06,2020,sab,99,7
30213,16,Italy,06,2020,seg,138,8
30214,16,Italy,06,2020,sex,91,5
30215,16,Italy,06,2020,ter,124,10
30216,16,Italy,06,2021,dom,78,4
30217,16,Italy,06,2021,qua,17,4
30218,16,Italy,06,2021,qui,163,7
30219,16,Italy,06,2021,sab,27,5
30220,16,Italy,06,2021,seg,99,8
30221,16,Italy,06,2021,sex,104,5
30222,16,Italy,06,2021,ter,143,7
30223,16,Italy,07,2020,dom,116,5
30224,16,Italy,07,2020,qua,121,6
30225,16,Italy,07,2020,qui,112,7
30226,16,Italy,07,2020,sab,107,7
30227,16,Italy,07,2020,seg,99,6
30228,16,Italy,07,2020,sex,111,7
30229,16,Italy,07,2020,ter,61,5
30230,16,Italy,07,2021,dom,4,2
30231,16,Italy,07,2021,qua,7,5
30232,16,Italy,07,2021,qui,29,6
30233,16,Italy,07,2021,sab,41,6
30234,16,Italy,07,2021,seg,9,2
30235,16,Italy,07,2021,sex,22,5
30236,16,Italy,07,2021,ter,22,2
30237,16,Italy,08,2020,dom,94,6
30238,16,Italy,08,2020,qua,116,9
30239,16,Italy,08,2020,qui,86,7
30240,16,Italy,08,2020,sab,89,9
30241,16,Italy,08,2020,seg,117,9
30242,16,Italy,08,2020,sex,94,8
30243,16,Italy,08,2020,ter,152,9
30244,16,Italy,08,2021,dom,45,10
30245,16,Italy,08,2021,qua,81,7
30246,16,Italy,08,2021,qui,69,5
30247,16,Italy,08,2021,sab,12,7
30248,16,Italy,08,2021,seg,27,8
30249,16,Italy,08,2021,sex,106,5
30250,16,Italy,08,2021,ter,33,9
30251,16,Italy,09,2020,dom,74,9
30252,16,Italy,09,2020,qua,53,7
30253,16,Italy,09,2020,qui,64,7
30254,16,Italy,09,2020,sab,70,8
30255,16,Italy,09,2020,seg,53,6
30256,16,Italy,09,2020,sex,57,7
30257,16,Italy,09,2020,ter,54,9
30258,16,Italy,09,2021,dom,16,3
30259,16,Italy,09,2021,qua,8,4
30260,16,Italy,09,2021,qui,21,9
30261,16,Italy,09,2021,sab,12,1
30262,16,Italy,09,2021,seg,15,3
30263,16,Italy,09,2021,sex,6,6
30264,16,Italy,09,2021,ter,2,2
30265,16,Italy,10,2020,dom,104,7
30266,16,Italy,10,2020,qua,112,7
30267,16,Italy,10,2020,qui,121,8
30268,16,Italy,10,2020,sab,84,8
30269,16,Italy,10,2020,seg,81,8
30270,16,Italy,10,2020,sex,120,12
30271,16,Italy,10,2020,ter,97,9
30272,16,Italy,10,2021,dom,12,4
30273,16,Italy,10,2021,qua,1,1
30274,16,Italy,10,2021,qui,15,6
30275,16,Italy,10,2021,sab,17,4
30276,16,Italy,10,2021,seg,25,5
30277,16,Italy,10,2021,sex,15,4
30278,16,Italy,10,2021,ter,34,3
30279,16,Italy,11,2020,dom,41,4
30280,16,Italy,11,2020,qua,25,1
30281,16,Italy,11,2020,qui,69,3
30282,16,Italy,11,2020,sab,69,4
30283,16,Italy,11,2020,seg,78,9
30284,16,Italy,11,2020,sex,61,4
30285,16,Italy,11,2020,ter,29,4
30286,16,Italy,12,2020,dom,172,7
30287,16,Italy,12,2020,qua,206,10
30288,16,Italy,12,2020,qui,118,11
30289,16,Italy,12,2020,sab,139,7
30290,16,Italy,12,2020,seg,104,10
30291,16,Italy,12,2020,sex,119,9
30292,16,Italy,12,2020,ter,152,14
30293,16,Jamaica,01,2021,dom,109,8
30294,16,Jamaica,01,2021,qua,94,5
30295,16,Jamaica,01,2021,qui,117,5
30296,16,Jamaica,01,2021,sab,164,9
30297,16,Jamaica,01,2021,seg,156,5
30298,16,Jamaica,01,2021,sex,103,6
30299,16,Jamaica,01,2021,ter,175,6
30300,16,Jamaica,02,2021,dom,71,4
30301,16,Jamaica,02,2021,qua,98,4
30302,16,Jamaica,02,2021,qui,73,4
30303,16,Jamaica,02,2021,sab,66,4
30304,16,Jamaica,02,2021,seg,82,4
30305,16,Jamaica,02,2021,sex,62,4
30306,16,Jamaica,02,2021,ter,84,4
30307,16,Jamaica,03,2021,dom,66,4
30308,16,Jamaica,03,2021,qua,122,5
30309,16,Jamaica,03,2021,qui,64,4
30310,16,Jamaica,03,2021,sab,75,4
30311,16,Jamaica,03,2021,seg,115,5
30312,16,Jamaica,03,2021,sex,78,4
30313,16,Jamaica,03,2021,ter,110,5
30314,16,Jamaica,04,2020,qui,9,1
30315,16,Jamaica,04,2021,dom,103,4
30316,16,Jamaica,04,2021,qua,81,4
30317,16,Jamaica,04,2021,qui,140,5
30318,16,Jamaica,04,2021,sab,119,4
30319,16,Jamaica,04,2021,seg,137,4
30320,16,Jamaica,04,2021,sex,141,5
30321,16,Jamaica,04,2021,ter,108,4
30322,16,Jamaica,05,2020,dom,16,1
30323,16,Jamaica,05,2020,sab,43,1
30324,16,Jamaica,05,2020,seg,5,1
30325,16,Jamaica,05,2020,sex,105,1
30326,16,Jamaica,05,2021,dom,51,3
30327,16,Jamaica,05,2021,qua,67,3
30328,16,Jamaica,05,2021,qui,61,3
30329,16,Jamaica,05,2021,sab,63,2
30330,16,Jamaica,05,2021,seg,37,2
30331,16,Jamaica,05,2021,sex,28,2
30332,16,Jamaica,05,2021,ter,47,3
30333,16,Jamaica,06,2021,dom,1,1
30334,16,Jamaica,06,2021,qua,1,1
30335,16,Jamaica,06,2021,qui,2,1
30336,16,Jamaica,06,2021,sab,2,1
30337,16,Jamaica,06,2021,seg,3,1
30338,16,Jamaica,06,2021,sex,1,1
30339,16,Jamaica,07,2020,qui,1,1
30340,16,Jamaica,07,2021,dom,6,1
30341,16,Jamaica,08,2020,qui,4,1
30342,16,Jamaica,08,2020,ter,9,1
30343,16,Jamaica,08,2021,qui,3,1
30344,16,Jamaica,09,2020,qui,1,1
30345,16,Jamaica,09,2020,sex,1,1
30346,16,Jamaica,10,2020,dom,2,2
30347,16,Jamaica,10,2020,sab,1,1
30348,16,Jamaica,10,2020,sex,1,1
30349,16,Jamaica,10,2021,ter,3,1
30350,16,Jamaica,11,2020,dom,2,1
30351,16,Jamaica,11,2020,sab,1,1
30352,16,Jamaica,12,2020,dom,42,4
30353,16,Jamaica,12,2020,qua,116,5
30354,16,Jamaica,12,2020,qui,78,5
30355,16,Jamaica,12,2020,sab,36,4
30356,16,Jamaica,12,2020,seg,71,2
30357,16,Jamaica,12,2020,sex,27,3
30358,16,Jamaica,12,2020,ter,49,2
30359,16,Japan,05,2021,dom,2,2
30360,16,Japan,05,2021,sab,1,1
30361,16,Japan,07,2021,qua,2,1
30362,16,Japan,08,2020,qui,6,2
30363,16,Japan,09,2021,ter,6,1
30364,16,Japan,10,2021,dom,5,1
30365,16,Japan,10,2021,ter,1,1
30366,16,Jordan,01,2021,ter,1,1
30367,16,Jordan,02,2021,qui,1,1
30368,16,Korea_South,03,2021,qua,2,1
30369,16,Korea_South,03,2021,ter,1,1
30370,16,Korea_South,10,2021,seg,1,1
30371,16,Latvia,04,2021,sex,1,1
30372,16,Latvia,10,2021,qui,1,1
30373,16,Latvia,10,2021,sab,2,1
30374,16,Luxembourg,01,2021,sex,11,1
30375,16,Luxembourg,04,2021,qua,1,1
30376,16,Luxembourg,04,2021,seg,2,2
30377,16,Luxembourg,05,2021,dom,4,1
30378,16,Luxembourg,05,2021,seg,1,1
30379,16,Luxembourg,06,2020,ter,4,4
30380,16,Luxembourg,07,2021,qui,1,1
30381,16,Luxembourg,08,2020,dom,2,1
30382,16,Luxembourg,08,2020,qua,9,1
30383,16,Luxembourg,08,2020,qui,1,1
30384,16,Luxembourg,08,2020,seg,1,1
30385,16,Luxembourg,08,2020,ter,17,2
30386,16,Luxembourg,09,2020,qui,1,1
30387,16,Luxembourg,09,2020,ter,1,1
30388,16,Luxembourg,09,2021,qua,23,2
30389,16,Luxembourg,09,2021,sex,1,1
30390,16,Luxembourg,09,2021,ter,10,1
30391,16,Luxembourg,10,2020,qua,1,1
30392,16,Luxembourg,10,2020,ter,1,1
30393,16,Luxembourg,10,2021,seg,4,1
30394,16,Luxembourg,10,2021,sex,6,1
30395,16,Luxembourg,11,2020,dom,5,1
30396,16,Luxembourg,11,2020,qui,19,2
30397,16,Luxembourg,11,2020,seg,9,1
30398,16,Luxembourg,11,2020,sex,4,1
30399,16,Luxembourg,11,2020,ter,3,1
30400,16,Luxembourg,12,2020,qua,3,1
30401,16,Luxembourg,12,2020,qui,7,2
30402,16,Luxembourg,12,2020,sab,11,1
30403,16,Luxembourg,12,2020,seg,2,1
30404,16,Luxembourg,12,2020,sex,1,1
30405,16,Luxembourg,12,2020,ter,9,1
30406,16,Malaysia,05,2021,seg,6,2
30407,16,Malaysia,10,2021,dom,35,3
30408,16,Malaysia,10,2021,qua,38,3
30409,16,Malaysia,10,2021,qui,33,3
30410,16,Malaysia,10,2021,sab,34,3
30411,16,Malaysia,10,2021,seg,25,2
30412,16,Malaysia,10,2021,sex,34,3
30413,16,Malaysia,10,2021,ter,25,1
30414,16,Malta,01,2021,seg,3,1
30415,16,Malta,02,2021,qui,6,1
30416,16,Malta,05,2020,qui,1,1
30417,16,Malta,05,2020,seg,7,1
30418,16,Malta,05,2020,ter,6,1
30419,16,Malta,05,2021,qua,2,1
30420,16,Malta,05,2021,qui,1,1
30421,16,Malta,07,2020,qua,2,1
30422,16,Malta,07,2020,sex,1,1
30423,16,Malta,09,2021,qui,3,1
30424,16,Malta,10,2020,dom,2,1
30425,16,Malta,10,2020,qui,1,1
30426,16,Malta,10,2020,sab,2,1
30427,16,Malta,10,2020,seg,3,2
30428,16,Malta,11,2020,qua,2,1
30429,16,Mexico,11,2020,qua,33,1
30430,16,Mexico,11,2020,qui,7,1
30431,16,Mexico,11,2020,seg,3,1
30432,16,Mexico,12,2020,qua,1,1
30433,16,Montenegro,09,2021,qua,1,1
30434,16,Montenegro,10,2021,dom,13,1
30435,16,Montenegro,10,2021,qua,25,1
30436,16,Montenegro,10,2021,qui,27,1
30437,16,Montenegro,10,2021,sab,15,1
30438,16,Montenegro,10,2021,seg,18,1
30439,16,Montenegro,10,2021,sex,9,1
30440,16,Montenegro,10,2021,ter,25,1
30441,16,Morocco,05,2020,seg,1,1
30442,16,Morocco,06,2020,qua,1,1
30443,16,Mozambique,02,2021,sab,1,1
30444,16,Mozambique,02,2021,seg,1,1
30445,16,Mozambique,03,2021,sab,6,1
30446,16,Mozambique,03,2021,seg,2,1
30447,16,Mozambique,04,2021,dom,1,1
30448,16,Mozambique,04,2021,qua,4,1
30449,16,Mozambique,04,2021,qui,4,1
30450,16,Mozambique,05,2020,qua,1,1
30451,16,Mozambique,05,2020,sab,1,1
30452,16,Mozambique,05,2021,qui,1,1
30453,16,Mozambique,05,2021,sab,2,2
30454,16,Mozambique,05,2021,seg,4,2
30455,16,Mozambique,05,2021,ter,1,1
30456,16,Mozambique,06,2020,seg,1,1
30457,16,Mozambique,06,2020,ter,4,2
30458,16,Mozambique,07,2020,qui,1,1
30459,16,Mozambique,07,2020,ter,2,1
30460,16,Mozambique,07,2021,seg,2,1
30461,16,Mozambique,08,2021,qui,1,1
30462,16,Mozambique,08,2021,sex,3,1
30463,16,Mozambique,09,2020,qui,1,1
30464,16,Mozambique,09,2020,sex,2,2
30465,16,Mozambique,10,2020,qua,3,1
30466,16,Mozambique,10,2020,qui,7,1
30467,16,Mozambique,10,2021,dom,6,1
30468,16,Mozambique,10,2021,qua,2,1
30469,16,Mozambique,10,2021,qui,7,1
30470,16,Mozambique,10,2021,sab,5,1
30471,16,Mozambique,10,2021,sex,1,1
30472,16,Mozambique,10,2021,ter,2,1
30473,16,Mozambique,11,2020,qua,5,2
30474,16,Mozambique,11,2020,qui,1,1
30475,16,Mozambique,11,2020,seg,5,2
30476,16,Mozambique,11,2020,ter,6,2
30477,16,Netherlands,01,2021,dom,50,11
30478,16,Netherlands,01,2021,qua,14,2
30479,16,Netherlands,01,2021,qui,21,7
30480,16,Netherlands,01,2021,sab,71,10
30481,16,Netherlands,01,2021,seg,48,8
30482,16,Netherlands,01,2021,sex,63,8
30483,16,Netherlands,01,2021,ter,23,5
30484,16,Netherlands,02,2021,dom,8,1
30485,16,Netherlands,02,2021,qua,26,6
30486,16,Netherlands,02,2021,qui,2,2
30487,16,Netherlands,02,2021,sab,7,3
30488,16,Netherlands,02,2021,seg,33,7
30489,16,Netherlands,02,2021,sex,8,3
30490,16,Netherlands,02,2021,ter,60,5
30491,16,Netherlands,03,2021,dom,37,4
30492,16,Netherlands,03,2021,qua,22,8
30493,16,Netherlands,03,2021,qui,65,11
30494,16,Netherlands,03,2021,sab,35,9
30495,16,Netherlands,03,2021,seg,61,11
30496,16,Netherlands,03,2021,sex,37,8
30497,16,Netherlands,03,2021,ter,40,8
30498,16,Netherlands,04,2021,dom,2,1
30499,16,Netherlands,04,2021,qua,19,4
30500,16,Netherlands,04,2021,qui,39,6
30501,16,Netherlands,04,2021,sab,32,5
30502,16,Netherlands,04,2021,seg,30,7
30503,16,Netherlands,04,2021,sex,24,8
30504,16,Netherlands,04,2021,ter,9,5
30505,16,Netherlands,05,2020,dom,58,9
30506,16,Netherlands,05,2020,qua,12,4
30507,16,Netherlands,05,2020,qui,4,3
30508,16,Netherlands,05,2020,sab,17,5
30509,16,Netherlands,05,2020,seg,24,9
30510,16,Netherlands,05,2020,sex,15,5
30511,16,Netherlands,05,2020,ter,47,4
30512,16,Netherlands,05,2021,dom,27,6
30513,16,Netherlands,05,2021,qua,8,6
30514,16,Netherlands,05,2021,qui,1,1
30515,16,Netherlands,05,2021,sab,19,4
30516,16,Netherlands,05,2021,seg,52,9
30517,16,Netherlands,05,2021,sex,7,5
30518,16,Netherlands,05,2021,ter,51,8
30519,16,Netherlands,06,2020,dom,4,3
30520,16,Netherlands,06,2020,qua,55,4
30521,16,Netherlands,06,2020,qui,29,5
30522,16,Netherlands,06,2020,sab,109,9
30523,16,Netherlands,06,2020,seg,13,6
30524,16,Netherlands,06,2020,sex,51,11
30525,16,Netherlands,06,2020,ter,95,14
30526,16,Netherlands,06,2021,dom,1,1
30527,16,Netherlands,06,2021,qua,6,2
30528,16,Netherlands,06,2021,qui,26,2
30529,16,Netherlands,06,2021,sab,13,2
30530,16,Netherlands,06,2021,seg,26,6
30531,16,Netherlands,06,2021,sex,4,3
30532,16,Netherlands,06,2021,ter,27,4
30533,16,Netherlands,07,2020,dom,2,2
30534,16,Netherlands,07,2020,qua,6,6
30535,16,Netherlands,07,2020,qui,276,7
30536,16,Netherlands,07,2020,sab,9,3
30537,16,Netherlands,07,2020,seg,22,7
30538,16,Netherlands,07,2020,sex,45,8
30539,16,Netherlands,07,2020,ter,15,6
30540,16,Netherlands,07,2021,qua,1,1
30541,16,Netherlands,07,2021,sab,3,2
30542,16,Netherlands,07,2021,sex,2,1
30543,16,Netherlands,07,2021,ter,3,1
30544,16,Netherlands,08,2020,dom,13,5
30545,16,Netherlands,08,2020,qua,15,5
30546,16,Netherlands,08,2020,qui,38,8
30547,16,Netherlands,08,2020,sab,15,8
30548,16,Netherlands,08,2020,seg,31,12
30549,16,Netherlands,08,2020,sex,13,6
30550,16,Netherlands,08,2020,ter,12,5
30551,16,Netherlands,08,2021,dom,14,3
30552,16,Netherlands,08,2021,qua,3,2
30553,16,Netherlands,08,2021,qui,6,2
30554,16,Netherlands,08,2021,sab,12,2
30555,16,Netherlands,08,2021,seg,8,1
30556,16,Netherlands,08,2021,sex,2,2
30557,16,Netherlands,08,2021,ter,2,1
30558,16,Netherlands,09,2020,dom,31,7
30559,16,Netherlands,09,2020,qua,16,7
30560,16,Netherlands,09,2020,qui,15,9
30561,16,Netherlands,09,2020,sab,17,5
30562,16,Netherlands,09,2020,seg,31,9
30563,16,Netherlands,09,2020,sex,27,8
30564,16,Netherlands,09,2020,ter,19,5
30565,16,Netherlands,09,2021,dom,16,4
30566,16,Netherlands,09,2021,qua,17,5
30567,16,Netherlands,09,2021,qui,37,7
30568,16,Netherlands,09,2021,sab,33,5
30569,16,Netherlands,09,2021,seg,38,7
30570,16,Netherlands,09,2021,sex,22,5
30571,16,Netherlands,09,2021,ter,21,7
30572,16,Netherlands,10,2020,dom,1,1
30573,16,Netherlands,10,2020,qua,13,7
30574,16,Netherlands,10,2020,qui,30,7
30575,16,Netherlands,10,2020,sab,38,5
30576,16,Netherlands,10,2020,seg,9,5
30577,16,Netherlands,10,2020,sex,10,8
30578,16,Netherlands,10,2020,ter,15,5
30579,16,Netherlands,10,2021,dom,14,3
30580,16,Netherlands,10,2021,qua,35,6
30581,16,Netherlands,10,2021,qui,19,4
30582,16,Netherlands,10,2021,sab,25,4
30583,16,Netherlands,10,2021,seg,49,11
30584,16,Netherlands,10,2021,sex,23,12
30585,16,Netherlands,10,2021,ter,27,5
30586,16,Netherlands,11,2020,dom,28,9
30587,16,Netherlands,11,2020,qua,22,7
30588,16,Netherlands,11,2020,qui,18,6
30589,16,Netherlands,11,2020,sab,9,6
30590,16,Netherlands,11,2020,seg,21,8
30591,16,Netherlands,11,2020,sex,19,9
30592,16,Netherlands,11,2020,ter,33,6
30593,16,Netherlands,12,2020,dom,36,6
30594,16,Netherlands,12,2020,qua,226,15
30595,16,Netherlands,12,2020,qui,141,12
30596,16,Netherlands,12,2020,sab,27,5
30597,16,Netherlands,12,2020,seg,24,12
30598,16,Netherlands,12,2020,sex,29,4
30599,16,Netherlands,12,2020,ter,117,12
30600,16,New_Caledonia,10,2020,qui,1,1
30601,16,Nigeria,03,2021,qui,1,1
30602,16,Nigeria,03,2021,sex,1,1
30603,16,Nigeria,10,2021,qua,1,1
30604,16,Norway,01,2021,dom,10,4
30605,16,Norway,01,2021,qua,35,7
30606,16,Norway,01,2021,qui,37,6
30607,16,Norway,01,2021,sab,9,5
30608,16,Norway,01,2021,seg,11,6
30609,16,Norway,01,2021,sex,14,6
30610,16,Norway,01,2021,ter,34,10
30611,16,Norway,02,2021,dom,12,4
30612,16,Norway,02,2021,qua,18,5
30613,16,Norway,02,2021,qui,22,4
30614,16,Norway,02,2021,sab,14,7
30615,16,Norway,02,2021,seg,9,4
30616,16,Norway,02,2021,sex,24,6
30617,16,Norway,02,2021,ter,16,4
30618,16,Norway,03,2021,dom,8,2
30619,16,Norway,03,2021,qua,8,4
30620,16,Norway,03,2021,qui,10,6
30621,16,Norway,03,2021,sab,3,2
30622,16,Norway,03,2021,seg,8,5
30623,16,Norway,03,2021,sex,5,3
30624,16,Norway,03,2021,ter,9,5
30625,16,Norway,04,2021,dom,10,1
30626,16,Norway,04,2021,qua,51,3
30627,16,Norway,04,2021,qui,31,4
30628,16,Norway,04,2021,sab,51,2
30629,16,Norway,04,2021,seg,61,2
30630,16,Norway,04,2021,ter,88,5
30631,16,Norway,05,2020,qua,6,2
30632,16,Norway,05,2020,sab,1,1
30633,16,Norway,05,2021,dom,3,2
30634,16,Norway,05,2021,qua,2,1
30635,16,Norway,05,2021,sab,9,2
30636,16,Norway,05,2021,seg,5,2
30637,16,Norway,05,2021,sex,3,2
30638,16,Norway,06,2020,dom,1,1
30639,16,Norway,06,2020,seg,4,2
30640,16,Norway,06,2021,qua,19,2
30641,16,Norway,06,2021,seg,1,1
30642,16,Norway,06,2021,ter,7,2
30643,16,Norway,07,2020,qua,5,1
30644,16,Norway,07,2020,qui,11,1
30645,16,Norway,07,2020,sex,1,1
30646,16,Norway,07,2021,qua,1,1
30647,16,Norway,07,2021,qui,9,1
30648,16,Norway,07,2021,sab,58,2
30649,16,Norway,07,2021,seg,3,1
30650,16,Norway,07,2021,sex,32,3
30651,16,Norway,07,2021,ter,4,1
30652,16,Norway,08,2020,dom,12,5
30653,16,Norway,08,2020,qua,1,1
30654,16,Norway,08,2020,qui,10,2
30655,16,Norway,08,2020,sab,15,4
30656,16,Norway,08,2020,seg,15,3
30657,16,Norway,08,2020,sex,14,3
30658,16,Norway,08,2020,ter,1,1
30659,16,Norway,08,2021,dom,32,4
30660,16,Norway,08,2021,qua,2,1
30661,16,Norway,08,2021,qui,2,1
30662,16,Norway,08,2021,sab,17,3
30663,16,Norway,08,2021,seg,9,4
30664,16,Norway,08,2021,sex,8,2
30665,16,Norway,08,2021,ter,1,1
30666,16,Norway,09,2020,dom,1,1
30667,16,Norway,09,2020,sab,1,1
30668,16,Norway,09,2021,dom,6,4
30669,16,Norway,09,2021,qua,2,2
30670,16,Norway,09,2021,qui,2,2
30671,16,Norway,09,2021,sab,6,1
30672,16,Norway,09,2021,seg,9,4
30673,16,Norway,09,2021,sex,1,1
30674,16,Norway,09,2021,ter,10,3
30675,16,Norway,10,2020,dom,1,1
30676,16,Norway,10,2020,qua,6,2
30677,16,Norway,10,2020,qui,4,3
30678,16,Norway,10,2020,ter,1,1
30679,16,Norway,10,2021,dom,24,3
30680,16,Norway,10,2021,qua,7,6
30681,16,Norway,10,2021,qui,1,1
30682,16,Norway,10,2021,sab,4,3
30683,16,Norway,10,2021,seg,9,4
30684,16,Norway,10,2021,sex,4,4
30685,16,Norway,10,2021,ter,3,2
30686,16,Norway,11,2020,dom,1,1
30687,16,Norway,11,2020,seg,8,1
30688,16,Norway,11,2020,ter,2,1
30689,16,Norway,12,2020,dom,2,2
30690,16,Norway,12,2020,qua,23,6
30691,16,Norway,12,2020,qui,3,2
30692,16,Norway,12,2020,sab,9,5
30693,16,Norway,12,2020,seg,31,5
30694,16,Norway,12,2020,sex,1,1
30695,16,Norway,12,2020,ter,5,4
30696,16,Oman,07,2021,ter,1,1
30697,16,Oman,09,2021,dom,1,1
30698,16,Palestine,01,2021,qui,1,1
30699,16,Palestine,02,2021,qui,1,1
30700,16,Palestine,02,2021,seg,1,1
30701,16,Palestine,02,2021,sex,1,1
30702,16,Palestine,11,2020,seg,11,2
30703,16,Palestine,12,2020,ter,17,2
30704,16,Panama,01,2021,qua,1,1
30705,16,Panama,02,2021,sab,3,1
30706,16,Panama,03,2021,sab,2,1
30707,16,Paraguay,01,2021,dom,24,9
30708,16,Paraguay,01,2021,qua,100,16
30709,16,Paraguay,01,2021,qui,61,13
30710,16,Paraguay,01,2021,sab,38,15
30711,16,Paraguay,01,2021,seg,36,14
30712,16,Paraguay,01,2021,sex,38,13
30713,16,Paraguay,01,2021,ter,32,9
30714,16,Paraguay,02,2021,dom,42,5
30715,16,Paraguay,02,2021,qua,14,4
30716,16,Paraguay,02,2021,qui,14,7
30717,16,Paraguay,02,2021,sab,9,5
30718,16,Paraguay,02,2021,seg,28,10
30719,16,Paraguay,02,2021,sex,3,1
30720,16,Paraguay,02,2021,ter,5,3
30721,16,Paraguay,03,2021,dom,27,7
30722,16,Paraguay,03,2021,qua,38,10
30723,16,Paraguay,03,2021,qui,30,8
30724,16,Paraguay,03,2021,sab,33,6
30725,16,Paraguay,03,2021,seg,32,7
30726,16,Paraguay,03,2021,sex,42,10
30727,16,Paraguay,03,2021,ter,42,8
30728,16,Paraguay,04,2021,dom,33,4
30729,16,Paraguay,04,2021,qua,12,4
30730,16,Paraguay,04,2021,qui,31,6
30731,16,Paraguay,04,2021,sab,27,5
30732,16,Paraguay,04,2021,seg,10,2
30733,16,Paraguay,04,2021,sex,18,3
30734,16,Paraguay,04,2021,ter,13,2
30735,16,Paraguay,05,2020,dom,1,1
30736,16,Paraguay,05,2020,qui,1,1
30737,16,Paraguay,05,2020,sab,6,1
30738,16,Paraguay,05,2020,sex,5,2
30739,16,Paraguay,05,2020,ter,1,1
30740,16,Paraguay,05,2021,dom,3,2
30741,16,Paraguay,05,2021,qua,8,3
30742,16,Paraguay,05,2021,qui,6,2
30743,16,Paraguay,05,2021,sab,5,3
30744,16,Paraguay,05,2021,seg,32,2
30745,16,Paraguay,05,2021,sex,3,2
30746,16,Paraguay,05,2021,ter,2,1
30747,16,Paraguay,06,2020,dom,2,1
30748,16,Paraguay,06,2020,seg,3,1
30749,16,Paraguay,06,2020,sex,1,1
30750,16,Paraguay,06,2020,ter,8,1
30751,16,Paraguay,06,2021,dom,11,4
30752,16,Paraguay,06,2021,qua,10,5
30753,16,Paraguay,06,2021,qui,1,1
30754,16,Paraguay,06,2021,sab,6,2
30755,16,Paraguay,06,2021,seg,13,6
30756,16,Paraguay,06,2021,sex,5,4
30757,16,Paraguay,06,2021,ter,7,4
30758,16,Paraguay,07,2020,qua,13,2
30759,16,Paraguay,07,2020,qui,1,1
30760,16,Paraguay,07,2020,sex,8,1
30761,16,Paraguay,07,2020,ter,3,1
30762,16,Paraguay,07,2021,dom,1,1
30763,16,Paraguay,07,2021,qua,8,5
30764,16,Paraguay,07,2021,qui,6,3
30765,16,Paraguay,07,2021,sab,8,2
30766,16,Paraguay,07,2021,seg,1,1
30767,16,Paraguay,07,2021,sex,5,3
30768,16,Paraguay,07,2021,ter,6,2
30769,16,Paraguay,08,2020,qui,9,1
30770,16,Paraguay,08,2020,seg,2,2
30771,16,Paraguay,08,2021,dom,38,6
30772,16,Paraguay,08,2021,qua,32,5
30773,16,Paraguay,08,2021,qui,21,5
30774,16,Paraguay,08,2021,sab,31,8
30775,16,Paraguay,08,2021,seg,22,9
30776,16,Paraguay,08,2021,sex,34,7
30777,16,Paraguay,08,2021,ter,41,8
30778,16,Paraguay,09,2020,sab,1,1
30779,16,Paraguay,09,2020,ter,22,1
30780,16,Paraguay,09,2021,dom,17,3
30781,16,Paraguay,09,2021,qua,4,3
30782,16,Paraguay,09,2021,qui,10,2
30783,16,Paraguay,09,2021,sab,25,3
30784,16,Paraguay,09,2021,seg,51,6
30785,16,Paraguay,09,2021,sex,16,5
30786,16,Paraguay,09,2021,ter,55,5
30787,16,Paraguay,10,2020,qui,1,1
30788,16,Paraguay,10,2020,sab,1,1
30789,16,Paraguay,10,2021,dom,3,2
30790,16,Paraguay,10,2021,qua,2,2
30791,16,Paraguay,10,2021,qui,5,4
30792,16,Paraguay,10,2021,sab,1,1
30793,16,Paraguay,10,2021,seg,1,1
30794,16,Paraguay,10,2021,sex,5,3
30795,16,Paraguay,10,2021,ter,2,2
30796,16,Paraguay,11,2020,dom,45,5
